AudioTime[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 9 Id	Sensor 9 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 10 Id	Sensor 10 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 11 Id	Sensor 11 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 12 Id	Sensor 12 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz Sensor 13 Id	Sensor 13 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 14 Id	Sensor 14 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 15 Id	Sensor 15 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 16 Id	Sensor 16 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
3.4849	345	76841	0	55	62.147724	35.710014	-122.490370	0.993369	0.037287	-0.004067	0.108679	2	55	-68.235085	16.985840	-0.999519	0.267383	-0.816374	0.511899	0.000000	3	55	-70.844536	-9.032593	-1.185906	0.639445	-0.096600	-0.762744	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	119								11	55								12	311								13	311								14	311								15	311							
3.4948	346	77061	0	55	62.150749	35.710617	-122.491300	0.993368	0.037267	-0.004080	0.108691	2	55	-68.227249	16.977413	-1.010361	0.267364	-0.816226	0.512144	0.000000	3	55	-70.853653	-9.027057	-1.186165	0.639480	-0.096585	-0.762716	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	119								11	55								12	311								13	311								14	311								15	311							
3.5048	347	77281	0	55	62.153454	35.709949	-122.492620	0.993368	0.037261	-0.004091	0.108696	2	55	-68.224113	16.980446	-1.009003	0.267391	-0.816195	0.512180	0.000000	3	55	-70.855606	-9.025418	-1.188225	0.639485	-0.096563	-0.762715	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	119								11	55								12	311								13	311								14	311								15	311							
3.5148	348	77501	0	55	62.145794	35.711243	-122.495400	0.993368	0.037256	-0.004058	0.108700	2	55	-68.216064	16.953499	-1.008797	0.267256	-0.815898	0.512724	0.000000	3	55	-70.854477	-9.028940	-1.200081	0.639491	-0.096549	-0.762712	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	119								11	55								12	311								13	311								14	311								15	311							
3.5248	349	77722	0	55	62.142773	35.711697	-122.491390	0.993362	0.037347	-0.004042	0.108723	2	55	-68.211578	16.957123	-1.019859	0.267215	-0.815779	0.512933	0.000000	3	55	-70.851120	-9.025804	-1.203110	0.639475	-0.096568	-0.762723	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.5348	350	77942	0	55	62.146542	35.711159	-122.491130	0.993368	0.037268	-0.004062	0.108694	2	55	-68.220375	16.985416	-0.999084	0.267460	-0.816140	0.512232	0.000000	3	55	-70.850166	-9.033926	-1.198685	0.639470	-0.096542	-0.762730	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.5448	351	78162	0	55	62.146988	35.712875	-122.497740	0.993372	0.037197	-0.004060	0.108686	2	55	-68.221329	16.983730	-0.990166	0.267527	-0.816142	0.512192	0.000000	3	55	-70.856537	-9.039082	-1.197472	0.639485	-0.096543	-0.762718	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.5547	352	78382	0	55	62.146397	35.711292	-122.500210	0.993371	0.037208	-0.004056	0.108686	2	55	-68.217133	16.972363	-1.000984	0.267430	-0.816001	0.512468	0.000000	3	55	-70.854073	-9.034040	-1.198128	0.639472	-0.096563	-0.762726	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.5648	353	78603	0	55	62.146801	35.706165	-122.502050	0.993376	0.037119	-0.004080	0.108672	2	55	-68.221428	17.004498	-0.985153	0.267642	-0.816384	0.511747	0.000000	3	55	-70.854401	-9.026349	-1.199318	0.639496	-0.096595	-0.762702	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.5747	354	78823	0	55	62.141655	35.710857	-122.504670	0.993373	0.037168	-0.004043	0.108681	2	55	-68.218857	17.042822	-0.972885	0.267877	-0.816722	0.511085	0.000000	3	55	-70.841415	-9.029114	-1.196983	0.639432	-0.096608	-0.762754	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.5848	355	79044	0	55	62.145317	35.709152	-122.502690	0.993377	0.037128	-0.004060	0.108661	2	55	-68.219933	17.067080	-0.962303	0.268072	-0.816948	0.510620	0.000000	3	55	-70.848160	-9.038452	-1.197655	0.639461	-0.096555	-0.762736	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.5947	356	79264	0	55	62.139481	35.713097	-122.497250	0.993369	0.037248	-0.004028	0.108692	2	55	-68.207169	17.083611	-0.967567	0.268129	-0.816817	0.510800	0.000000	3	55	-70.841347	-9.046663	-1.207581	0.639426	-0.096579	-0.762763	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.6048	357	79485	0	55	62.139080	35.712372	-122.496060	0.993370	0.037258	-0.004035	0.108683	2	55	-68.225273	17.082432	-0.960114	0.268057	-0.817002	0.510542	0.000000	3	55	-70.842484	-9.046342	-1.205101	0.639435	-0.096572	-0.762756	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.6147	358	79705	0	55	62.144291	35.706547	-122.492620	0.993373	0.037232	-0.004054	0.108663	2	55	-68.221489	17.090181	-0.957207	0.268110	-0.816993	0.510529	0.000000	3	55	-70.842873	-9.045761	-1.207642	0.639433	-0.096547	-0.762761	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.6247	359	79925	0	55	62.150440	35.701851	-122.493350	0.993376	0.037184	-0.004083	0.108646	2	55	-68.227806	17.096319	-0.946152	0.268117	-0.817143	0.510285	0.000000	3	55	-70.849213	-9.043078	-1.203567	0.639456	-0.096549	-0.762741	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.6347	360	80145	0	55	62.149300	35.705940	-122.492260	0.993374	0.037222	-0.004075	0.108656	2	55	-68.217293	17.109589	-0.945717	0.268217	-0.817138	0.510240	0.000000	3	55	-70.849236	-9.044395	-1.201531	0.639450	-0.096560	-0.762745	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.6447	361	80366	0	55	62.150379	35.702290	-122.492750	0.993377	0.037188	-0.004079	0.108643	2	55	-68.226082	17.114281	-0.935173	0.268232	-0.817322	0.509938	0.000000	3	55	-70.848259	-9.042160	-1.194962	0.639450	-0.096539	-0.762747	0.000000	4	55								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.6547	362	80586	0	55	62.151543	35.702675	-122.495860	0.993377	0.037183	-0.004078	0.108638	2	55	-68.236313	17.099857	-0.939621	0.268148	-0.817350	0.509937	0.000000	3	55	-70.846832	-9.043245	-1.187073	0.639437	-0.096529	-0.762760	0.000000	4	55								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.6647	363	80806	0	55	62.153164	35.706501	-122.493390	0.993374	0.037253	-0.004067	0.108643	2	55	-68.220139	17.111156	-0.938980	0.268226	-0.817231	0.510087	0.000000	3	55	-70.848007	-9.045806	-1.184555	0.639422	-0.096525	-0.762773	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.6746	364	81026	0	55	62.163219	35.704941	-122.497810	0.993379	0.037186	-0.004116	0.108625	2	55	-68.224640	17.107332	-0.925285	0.268217	-0.817266	0.510035	0.000000	3	55	-70.865547	-9.041002	-1.182220	0.639496	-0.096486	-0.762716	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.6847	365	81247	0	55	62.160484	35.703453	-122.500140	0.993378	0.037199	-0.004101	0.108631	2	55	-68.212234	17.108223	-0.932602	0.268239	-0.817126	0.510248	0.000000	3	55	-70.864685	-9.033941	-1.182915	0.639488	-0.096513	-0.762719	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.6946	366	81467	0	55	62.164124	35.704723	-122.510620	0.993380	0.037127	-0.004112	0.108630	2	55	-68.233505	17.092861	-0.924171	0.268126	-0.817325	0.509988	0.000000	3	55	-70.866188	-9.031563	-1.173553	0.639491	-0.096542	-0.762713	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.7047	367	81688	0	55	62.162052	35.703964	-122.514270	0.993386	0.037033	-0.004098	0.108611	2	55	-68.209839	17.088007	-0.932053	0.268270	-0.817112	0.510254	0.000000	3	55	-70.864410	-9.033917	-1.175568	0.639484	-0.096566	-0.762716	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.7146	368	81908	0	55	62.164135	35.706406	-122.518430	0.993389	0.036995	-0.004109	0.108590	2	55	-68.212112	17.081181	-0.939957	0.268277	-0.817148	0.510192	0.000000	3	55	-70.865181	-9.035490	-1.161865	0.639492	-0.096540	-0.762712	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.7247	369	82129	0	55	62.164768	35.705177	-122.515890	0.993390	0.036999	-0.004119	0.108586	2	55	-68.219398	17.058220	-0.953140	0.268092	-0.817054	0.510440	0.000000	3	55	-70.868408	-9.036700	-1.164307	0.639513	-0.096519	-0.762697	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	119								12	311								13	311								14	311								15	311							
3.7346	370	82349	0	55	62.162556	35.701134	-122.520420	0.993392	0.036960	-0.004119	0.108584	2	55	-68.209908	17.027620	-0.958672	0.267911	-0.816723	0.511066	0.000000	3	55	-70.871704	-9.036036	-1.167519	0.639536	-0.096494	-0.762681	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.7446	371	82569	0	55	62.161919	35.707024	-122.519070	0.993387	0.037035	-0.004104	0.108597	2	55	-68.205284	17.021322	-0.976036	0.267853	-0.816535	0.511395	0.000000	3	55	-70.871994	-9.044256	-1.165909	0.639520	-0.096476	-0.762697	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.7546	372	82789	0	55	62.166599	35.712414	-122.518330	0.993383	0.037086	-0.004126	0.108616	2	55	-68.222801	17.036938	-0.954865	0.267855	-0.816771	0.511017	0.000000	3	55	-70.877480	-9.042089	-1.159988	0.639539	-0.096498	-0.762678	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.7646	373	83010	0	55	62.169949	35.712997	-122.527690	0.993388	0.037007	-0.004152	0.108599	2	55	-68.244240	17.022560	-0.945137	0.267767	-0.816920	0.510825	0.000000	3	55	-70.880524	-9.048524	-1.144325	0.639561	-0.096460	-0.762665	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.7746	374	83230	0	55	62.166492	35.706047	-122.530390	0.993393	0.036965	-0.004142	0.108567	2	55	-68.235527	17.036268	-0.946899	0.267929	-0.816905	0.510765	0.000000	3	55	-70.871178	-9.050541	-1.141052	0.639542	-0.096422	-0.762685	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.7846	375	83450	0	55	62.169422	35.708706	-122.531410	0.993392	0.036980	-0.004151	0.108569	2	55	-68.254875	17.018929	-0.948654	0.267741	-0.816960	0.510775	0.000000	3	55	-70.878960	-9.053482	-1.138809	0.639565	-0.096431	-0.762665	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.7946	376	83670	0	55	62.168091	35.703194	-122.527520	0.993398	0.036923	-0.004163	0.108536	2	55	-68.241524	16.995583	-0.962608	0.267669	-0.816736	0.511171	0.000000	3	55	-70.876198	-9.051102	-1.138145	0.639578	-0.096383	-0.762660	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.8046	377	83891	0	55	62.167732	35.706268	-122.521670	0.993391	0.036997	-0.004171	0.108568	2	55	-68.257957	16.989491	-0.968155	0.267491	-0.816833	0.511109	0.000000	3	55	-70.873810	-9.051494	-1.136139	0.639567	-0.096397	-0.762667	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.8146	378	84111	0	55	62.159279	35.701626	-122.517630	0.993386	0.037042	-0.004137	0.108601	2	55	-68.242386	17.014551	-0.956947	0.267600	-0.816845	0.511034	0.000000	3	55	-70.862358	-9.043983	-1.144325	0.639527	-0.096446	-0.762695	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.8245	379	84331	0	55	62.153244	35.706619	-122.518660	0.993383	0.037067	-0.004108	0.108624	2	55	-68.235695	17.027657	-0.951302	0.267702	-0.816875	0.510932	0.000000	3	55	-70.851067	-9.046628	-1.142609	0.639478	-0.096488	-0.762731	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.8345	380	84551	0	55	62.158413	35.704403	-122.513340	0.993385	0.037076	-0.004130	0.108607	2	55	-68.266090	17.041111	-0.952965	0.267701	-0.817337	0.510193	0.000000	3	55	-70.846268	-9.040702	-1.144226	0.639466	-0.096489	-0.762741	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.8445	381	84772	0	55	62.156876	35.695736	-122.514040	0.993390	0.036997	-0.004141	0.108588	2	55	-68.248466	17.076447	-0.932297	0.268006	-0.817556	0.509682	0.000000	3	55	-70.843376	-9.031346	-1.149956	0.639486	-0.096502	-0.762722	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.8545	382	84992	0	55	62.150967	35.689911	-122.511910	0.993391	0.037001	-0.004122	0.108571	2	55	-68.217773	17.099590	-0.940071	0.268214	-0.817411	0.509804	0.000000	3	55	-70.842728	-9.033646	-1.154869	0.639498	-0.096450	-0.762719	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.8645	383	85213	0	55	62.147163	35.690147	-122.503630	0.993385	0.037090	-0.004086	0.108600	2	55	-68.213356	17.095875	-0.959236	0.268139	-0.817164	0.510240	0.000000	3	55	-70.841736	-9.028987	-1.165375	0.639478	-0.096489	-0.762730	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.8745	384	85433	0	55	62.151340	35.694683	-122.503440	0.993384	0.037090	-0.004094	0.108611	2	55	-68.223900	17.097630	-0.958176	0.268135	-0.817261	0.510086	0.000000	3	55	-70.849785	-9.032216	-1.158432	0.639491	-0.096525	-0.762715	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.8845	385	85654	0	55	62.147808	35.693310	-122.500890	0.993383	0.037097	-0.004079	0.108613	2	55	-68.205803	17.109745	-0.955193	0.268247	-0.817158	0.510193	0.000000	3	55	-70.841393	-9.031295	-1.163857	0.639460	-0.096517	-0.762742	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.8945	386	85874	0	55	62.141792	35.690010	-122.493770	0.993380	0.037159	-0.004052	0.108621	2	55	-68.217400	17.114122	-0.956741	0.268144	-0.817231	0.510129	0.000000	3	55	-70.835266	-9.030682	-1.176079	0.639431	-0.096537	-0.762764	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.9045	387	86094	0	55	62.145248	35.685131	-122.493540	0.993384	0.037142	-0.004066	0.108591	2	55	-68.214981	17.119022	-0.954430	0.268192	-0.817177	0.510192	0.000000	3	55	-70.836288	-9.026046	-1.180496	0.639446	-0.096526	-0.762753	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
3.9145	388	86314	0	55	62.155670	35.688217	-122.495630	0.993387	0.037107	-0.004111	0.108578	2	55	-68.232933	17.116863	-0.950836	0.268201	-0.817361	0.509891	0.000000	3	55	-70.846313	-9.025436	-1.179054	0.639479	-0.096523	-0.762726	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
