Time[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
11.9049	1192	262502	0	63	    60	38.7274	-160.9488	0.9634	-0.0163	0.1772	-0.2003	2	63	-30.0242	-1.2473	23.4479	0.9574	-0.2761	-0.0734	-0.0431	3	63	-4.6455	-9.7559	2.0892	0.7502	0.6313	0.1700	0.0988	4	63	-50.1283	5.3780	-1.0902	0.5830	-0.7930	-0.1348	-0.1143	5	63	-27.0291	4.1608	1.6830	0.5802	-0.1433	0.7976	0.0816	6	63	1.9873	-14.3790	0.6733	0.6879	0.5700	0.4318	0.1239	7	63	1.9001	21.1869	0.5266	0.7714	0.3032	0.5494	0.1057
11.9148	1193	262722	0	63	    60	38.7243	-161.1612	0.9631	-0.0159	0.1775	-0.2019	2	63	-29.9878	-1.2457	23.3291	0.9573	-0.2760	-0.0739	-0.0431	3	63	-4.5175	-9.7261	1.9851	0.7501	0.6312	0.1706	0.0989	4	63	-49.9712	5.1397	-1.1948	0.5835	-0.7921	-0.1377	-0.1146	5	63	-26.9744	4.0947	1.5966	0.5790	-0.1540	0.7966	0.0802	6	63	2.3274	-14.2106	0.5288	0.6884	0.5696	0.4316	0.1238	7	63	2.6662	21.1361	0.1708	0.7668	0.3051	0.5546	0.1065
11.9248	1194	262942	0	63	    60	38.8262	-161.2914	0.9627	-0.0156	0.1782	-0.2032	2	63	-29.9071	-1.2794	23.3376	0.9574	-0.2758	-0.0739	-0.0431	3	63	-4.6100	-9.7205	1.9591	0.7507	0.6305	0.1709	0.0988	4	63	-49.9786	4.8341	-1.2763	0.5836	-0.7914	-0.1412	-0.1149	5	63	-26.9244	3.9947	1.6789	0.5783	-0.1609	0.7959	0.0792	6	63	2.7415	-13.9795	0.5567	0.6878	0.5687	0.4338	0.1239	7	63	3.1702	20.9911	0.1329	0.7631	0.3059	0.5591	0.1072
11.9348	1195	263163	0	63	    60	38.9537	-161.6127	0.9622	-0.0169	0.1789	-0.2045	2	63	-30.0320	-1.2339	23.5020	0.9572	-0.2769	-0.0729	-0.0431	3	63	-4.6467	-9.8648	1.9872	0.7504	0.6308	0.1709	0.0989	4	63	-49.9517	4.6336	-1.2212	0.5843	-0.7902	-0.1448	-0.1152	5	63	-26.9634	3.7659	1.7134	0.5771	-0.1640	0.7961	0.0789	6	63	2.8154	-13.9554	0.4513	0.6866	0.5687	0.4357	0.1242	7	63	3.3442	20.6813	0.0388	0.7607	0.3057	0.5625	0.1076
11.9448	1196	263383	0	63	    60	39.0701	-161.5132	0.9619	-0.0171	0.1798	-0.2052	2	63	-30.0573	-0.9143	23.8237	0.9569	-0.2778	-0.0732	-0.0433	3	63	-4.6150	-9.5994	2.2082	0.7506	0.6304	0.1714	0.0989	4	63	-49.8476	4.7388	-1.0356	0.5839	-0.7897	-0.1486	-0.1156	5	63	-26.8844	4.0506	1.8546	0.5772	-0.1654	0.7958	0.0787	6	63	3.0809	-13.4829	0.5026	0.6852	0.5678	0.4388	0.1244	7	63	3.7075	20.8818	0.0991	0.7582	0.3053	0.5659	0.1080
11.9548	1197	263604	0	63	    59	39.2403	-161.6981	0.9616	-0.0182	0.1806	-0.2057	2	63	-29.9588	-0.9137	23.8117	0.9570	-0.2776	-0.0720	-0.0431	3	63	-4.5999	-9.5795	2.1548	0.7506	0.6303	0.1719	0.0989	4	63	-49.7920	4.6913	-1.0081	0.5829	-0.7894	-0.1537	-0.1162	5	63	-26.8527	4.0741	1.8648	0.5771	-0.1639	0.7961	0.0789	6	63	3.1467	-13.1891	0.2622	0.6830	0.5673	0.4428	0.1249	7	63	3.9136	20.8019	-0.0488	0.7557	0.3068	0.5684	0.1085
11.9648	1198	263824	0	63	    59	39.5693	-161.5043	0.9616	-0.0167	0.1809	-0.2058	2	63	-29.9256	-0.7695	23.8505	0.9569	-0.2778	-0.0731	-0.0433	3	63	-4.4384	-9.3733	2.3392	0.7509	0.6297	0.1728	0.0990	4	63	-49.7652	4.7895	-0.9253	0.5804	-0.7896	-0.1608	-0.1171	5	63	-26.8180	4.1753	1.9352	0.5791	-0.1593	0.7956	0.0794	6	63	3.3916	-12.9613	0.3808	0.6819	0.5660	0.4460	0.1251	7	63	4.0400	20.9025	0.0830	0.7553	0.3075	0.5686	0.1086
11.9748	1199	264044	0	63	    59	39.9231	-161.3831	0.9617	-0.0163	0.1806	-0.2056	2	63	-29.8483	-0.7427	23.7791	0.9570	-0.2774	-0.0730	-0.0432	3	63	-4.4142	-9.2975	2.3565	0.7508	0.6296	0.1736	0.0990	4	63	-49.8001	4.8007	-0.9680	0.5784	-0.7894	-0.1681	-0.1180	5	63	-26.8243	4.2143	1.9559	0.5801	-0.1520	0.7962	0.0803	6	63	3.4893	-12.7872	0.3170	0.6812	0.5642	0.4494	0.1253	7	63	4.0941	20.8971	0.1546	0.7544	0.3092	0.5687	0.1088
11.9848	1200	264265	0	63	    59	40.3576	-161.3706	0.9618	-0.0159	0.1803	-0.2053	2	63	-29.8312	-0.8298	23.8031	0.9571	-0.2772	-0.0729	-0.0432	3	63	-4.4774	-9.3916	2.2708	0.7510	0.6293	0.1740	0.0991	4	63	-49.8233	4.7067	-0.9924	0.5769	-0.7892	-0.1741	-0.1187	5	63	-26.8548	4.1439	1.9635	0.5805	-0.1433	0.7974	0.0816	6	63	3.6621	-12.7897	0.3143	0.6803	0.5620	0.4535	0.1256	7	63	3.9835	20.7150	0.2266	0.7542	0.3110	0.5680	0.1089
11.9948	1201	264485	0	63	    59	40.7844	-161.3027	0.9621	-0.0149	0.1797	-0.2047	2	63	-29.8080	-0.8791	23.6860	0.9570	-0.2773	-0.0739	-0.0433	3	63	-4.3973	-9.3954	2.1955	0.7511	0.6289	0.1747	0.0991	4	63	-49.7974	4.6547	-1.1145	0.5756	-0.7891	-0.1782	-0.1192	5	63	-26.8396	4.0430	1.8482	0.5809	-0.1338	0.7986	0.0829	6	63	3.7477	-12.7277	0.3037	0.6805	0.5589	0.4569	0.1256	7	63	3.9830	20.6477	0.1545	0.7543	0.3123	0.5672	0.1090
12.0048	1202	264705	0	63	    59	41.2296	-161.1057	0.9624	-0.0149	0.1791	-0.2038	2	63	-29.7977	-0.8593	23.7349	0.9570	-0.2773	-0.0738	-0.0433	3	63	-4.3690	-9.3438	2.2265	0.7509	0.6290	0.1752	0.0992	4	63	-49.8971	4.7617	-1.0767	0.5745	-0.7894	-0.1804	-0.1195	5	63	-26.8619	3.9679	1.7711	0.5805	-0.1241	0.8003	0.0843	6	63	3.7526	-12.5784	0.2909	0.6804	0.5564	0.4600	0.1257	7	63	3.8083	20.7288	0.2175	0.7545	0.3130	0.5665	0.1090
12.0147	1203	264925	0	63	    59	41.7017	-160.8552	0.9627	-0.0140	0.1785	-0.2028	2	63	-29.7620	-0.7392	23.7630	0.9568	-0.2777	-0.0741	-0.0434	3	63	-4.2811	-9.2359	2.1879	0.7511	0.6286	0.1757	0.0992	4	63	-49.8216	4.9536	-1.1297	0.5727	-0.7904	-0.1814	-0.1198	5	63	-26.7977	4.0952	1.7767	0.5806	-0.1160	0.8014	0.0854	6	63	3.8509	-12.4399	0.3164	0.6806	0.5539	0.4628	0.1257	7	63	3.7028	20.8208	0.2506	0.7553	0.3138	0.5650	0.1089
12.0248	1204	265146	0	63	    59	42.2189	-160.6318	0.9630	-0.0135	0.1776	-0.2021	2	63	-29.7819	-0.7938	23.7380	0.9568	-0.2778	-0.0738	-0.0434	3	63	-4.3956	-9.3333	2.1441	0.7512	0.6286	0.1755	0.0992	4	63	-49.8685	5.0364	-1.1512	0.5705	-0.7921	-0.1811	-0.1200	5	63	-26.8494	4.0447	1.7609	0.5808	-0.1080	0.8022	0.0865	6	63	3.8402	-12.4923	0.3408	0.6804	0.5525	0.4647	0.1258	7	63	3.5527	20.6667	0.2408	0.7561	0.3157	0.5629	0.1089
12.0347	1205	265366	0	63	    59	42.7955	-160.2895	0.9635	-0.0118	0.1765	-0.2008	2	63	-29.7679	-0.8450	23.6750	0.9569	-0.2773	-0.0752	-0.0435	3	63	-4.2749	-9.2966	2.1674	0.7512	0.6284	0.1760	0.0992	4	63	-49.8435	5.1170	-1.2643	0.5681	-0.7939	-0.1804	-0.1201	5	63	-26.8248	4.0247	1.6642	0.5814	-0.1014	0.8026	0.0874	6	63	3.8423	-12.3721	0.3040	0.6810	0.5502	0.4667	0.1257	7	63	3.5281	20.6806	0.2709	0.7571	0.3164	0.5611	0.1087
12.0447	1206	265586	0	63	    58	43.3512	-159.8224	0.9638	-0.0115	0.1762	-0.1996	2	63	-29.7225	-0.5878	23.8147	0.9568	-0.2777	-0.0746	-0.0434	3	63	-4.3029	-9.0599	2.3638	0.7515	0.6280	0.1760	0.0992	4	63	-49.9276	5.3737	-1.1794	0.5655	-0.7957	-0.1804	-0.1203	5	63	-26.8183	4.1759	1.8798	0.5802	-0.0942	0.8042	0.0885	6	63	3.8333	-12.1007	0.4802	0.6810	0.5491	0.4679	0.1258	7	63	3.4165	20.9243	0.3785	0.7577	0.3171	0.5599	0.1087
12.0547	1207	265807	0	63	    58	43.8821	-159.5388	0.9644	-0.0117	0.1748	-0.1983	2	63	-29.6996	-0.6865	23.7477	0.9570	-0.2774	-0.0736	-0.0433	3	63	-4.2968	-9.1545	2.2530	0.7511	0.6285	0.1759	0.0992	4	63	-50.0154	5.2587	-1.0653	0.5649	-0.7963	-0.1798	-0.1203	5	63	-26.9104	4.0161	1.8146	0.5786	-0.0883	0.8059	0.0894	6	63	3.8134	-12.1880	0.3828	0.6803	0.5488	0.4692	0.1259	7	63	3.3327	20.8198	0.2815	0.7577	0.3182	0.5592	0.1087
12.0647	1208	266027	0	63	    58	44.5098	-159.2575	0.9648	-0.0118	0.1736	-0.1970	2	63	-29.7563	-0.8531	23.6994	0.9572	-0.2768	-0.0730	-0.0431	3	63	-4.3947	-9.3130	2.2716	0.7508	0.6290	0.1757	0.0992	4	63	-50.1012	5.1352	-1.0825	0.5650	-0.7962	-0.1801	-0.1203	5	63	-27.0195	3.8095	1.7701	0.5764	-0.0853	0.8077	0.0900	6	63	3.7519	-12.3092	0.3292	0.6796	0.5484	0.4706	0.1260	7	63	3.2840	20.6757	0.1859	0.7575	0.3195	0.5588	0.1088
12.0747	1209	266248	0	63	    58	45.0853	-158.8228	0.9653	-0.0105	0.1726	-0.1955	2	63	-29.7007	-0.7659	23.6840	0.9570	-0.2772	-0.0737	-0.0433	3	63	-4.2502	-9.2166	2.3616	0.7509	0.6287	0.1763	0.0993	4	63	-50.0734	5.0480	-1.1776	0.5646	-0.7960	-0.1819	-0.1205	5	63	-26.9002	3.8461	1.8839	0.5750	-0.0850	0.8087	0.0902	6	63	3.8218	-12.1642	0.3987	0.6801	0.5467	0.4720	0.1260	7	63	3.2809	20.7853	0.2688	0.7586	0.3186	0.5579	0.1086
12.0847	1210	266468	0	63	    58	45.6688	-158.2146	0.9659	-0.0087	0.1711	-0.1941	2	63	-29.6943	-0.6579	23.7605	0.9569	-0.2773	-0.0748	-0.0434	3	63	-4.1902	-9.0845	2.3853	0.7511	0.6283	0.1766	0.0993	4	63	-50.0364	5.0728	-1.1437	0.5644	-0.7957	-0.1836	-0.1207	5	63	-26.8756	3.9180	1.8789	0.5743	-0.0860	0.8091	0.0901	6	63	3.9214	-11.9857	0.4884	0.6806	0.5453	0.4729	0.1259	7	63	3.3310	20.9452	0.4017	0.7595	0.3175	0.5572	0.1084
12.0947	1211	266688	0	63	    58	46.1815	-157.8805	0.9666	-0.0088	0.1688	-0.1927	2	63	-29.5708	-0.8179	23.5861	0.9573	-0.2761	-0.0740	-0.0432	3	63	-4.1852	-9.1977	2.0965	0.7505	0.6290	0.1768	0.0994	4	63	-49.9829	4.9103	-1.2539	0.5653	-0.7949	-0.1843	-0.1207	5	63	-26.8900	3.7809	1.6550	0.5732	-0.0872	0.8098	0.0900	6	63	3.9588	-12.1370	0.2756	0.6799	0.5458	0.4732	0.1260	7	63	3.3633	20.7687	0.2068	0.7594	0.3176	0.5573	0.1084
12.1047	1212	266909	0	63	    58	46.8097	-157.3898	0.9670	-0.0083	0.1675	-0.1916	2	63	-29.6480	-0.8032	23.6832	0.9573	-0.2763	-0.0736	-0.0431	3	63	-4.3249	-9.2215	2.1855	0.7507	0.6289	0.1764	0.0993	4	63	-50.0628	4.9193	-1.1391	0.5648	-0.7952	-0.1848	-0.1208	5	63	-26.9472	3.8387	1.7679	0.5731	-0.0862	0.8100	0.0902	6	63	3.8765	-12.2247	0.4045	0.6800	0.5466	0.4722	0.1260	7	63	3.2235	20.8235	0.1830	0.7600	0.3164	0.5572	0.1082
12.1147	1213	267129	0	63	    58	47.3731	-156.9688	0.9676	-0.0077	0.1658	-0.1904	2	63	-29.7227	-0.8332	23.7800	0.9571	-0.2767	-0.0739	-0.0432	3	63	-4.2895	-9.3049	2.1550	0.7505	0.6292	0.1760	0.0993	4	63	-50.0497	4.9157	-1.1812	0.5638	-0.7959	-0.1845	-0.1209	5	63	-26.9116	3.8050	1.7337	0.5740	-0.0837	0.8095	0.0904	6	63	3.8444	-12.2881	0.3339	0.6800	0.5471	0.4715	0.1260	7	63	3.2834	20.7942	0.2287	0.7603	0.3155	0.5574	0.1082
12.1247	1214	267349	0	63	    58	47.8875	-156.3934	0.9681	-0.0069	0.1643	-0.1892	2	63	-29.5922	-0.8106	23.6578	0.9573	-0.2763	-0.0734	-0.0431	3	63	-4.2795	-9.2332	2.2162	0.7508	0.6290	0.1758	0.0992	4	63	-49.9486	5.1320	-1.1551	0.5623	-0.7970	-0.1846	-0.1210	5	63	-26.8101	3.8680	1.8212	0.5749	-0.0792	0.8093	0.0909	6	63	3.8496	-12.2352	0.4407	0.6803	0.5474	0.4708	0.1259	7	63	3.3396	20.9091	0.3505	0.7608	0.3146	0.5572	0.1080
12.1346	1215	267569	0	63	    58	48.4386	-155.8987	0.9686	-0.0061	0.1625	-0.1882	2	63	-29.6038	-0.7842	23.6702	0.9572	-0.2766	-0.0733	-0.0431	3	63	-4.2988	-9.2645	2.1782	0.7507	0.6290	0.1757	0.0992	4	63	-50.0219	5.0942	-1.2301	0.5604	-0.7983	-0.1845	-0.1212	5	63	-26.7625	3.7910	1.8380	0.5757	-0.0728	0.8092	0.0917	6	63	3.8352	-12.2949	0.4216	0.6803	0.5478	0.4704	0.1259	7	63	3.3475	20.8865	0.3260	0.7613	0.3142	0.5568	0.1079
12.1447	1216	267790	0	63	    58	48.9575	-155.4020	0.9691	-0.0063	0.1608	-0.1872	2	63	-29.7455	-0.8460	23.8290	0.9572	-0.2769	-0.0728	-0.0431	3	63	-4.3852	-9.3590	2.2206	0.7505	0.6295	0.1750	0.0992	4	63	-50.0701	5.1927	-1.2010	0.5584	-0.7994	-0.1855	-0.1214	5	63	-26.8425	3.7642	1.8767	0.5754	-0.0673	0.8099	0.0925	6	63	3.7316	-12.3738	0.4384	0.6800	0.5489	0.4696	0.1259	7	63	3.2509	20.8464	0.3485	0.7614	0.3141	0.5567	0.1079
12.1546	1217	268010	0	63	    58	49.4888	-154.8868	0.9697	-0.0048	0.1583	-0.1860	2	63	-29.6455	-0.9517	23.5848	0.9574	-0.2761	-0.0729	-0.0430	3	63	-4.2947	-9.4307	2.0652	0.7502	0.6299	0.1749	0.0992	4	63	-50.0545	5.1709	-1.3652	0.5565	-0.8009	-0.1847	-0.1215	5	63	-26.7860	3.6397	1.7291	0.5760	-0.0652	0.8096	0.0927	6	63	3.8282	-12.4851	0.3314	0.6799	0.5495	0.4689	0.1259	7	63	3.2618	20.7899	0.3607	0.7622	0.3131	0.5562	0.1077
12.1646	1218	268230	0	63	    58	49.9951	-154.4487	0.9703	-0.0045	0.1562	-0.1848	2	63	-29.6249	-1.1250	23.4903	0.9577	-0.2752	-0.0726	-0.0429	3	63	-4.3323	-9.5833	1.9636	0.7498	0.6304	0.1748	0.0993	4	63	-50.1339	5.0434	-1.4702	0.5546	-0.8021	-0.1852	-0.1217	5	63	-26.8474	3.4994	1.6707	0.5756	-0.0631	0.8100	0.0930	6	63	3.7442	-12.6647	0.1852	0.6798	0.5506	0.4679	0.1259	7	63	3.3394	20.7530	0.2157	0.7617	0.3129	0.5571	0.1078
12.1746	1219	268450	0	63	    57	50.4974	-153.6958	0.9708	-0.0027	0.1546	-0.1836	2	63	-29.7472	-1.0118	23.7531	0.9574	-0.2759	-0.0741	-0.0432	3	63	-4.3866	-9.4803	2.1358	0.7503	0.6299	0.1742	0.0992	4	63	-50.1104	5.1393	-1.3596	0.5522	-0.8032	-0.1873	-0.1221	5	63	-26.8313	3.6097	1.8368	0.5759	-0.0613	0.8099	0.0932	6	63	3.7406	-12.5653	0.4284	0.6806	0.5505	0.4668	0.1258	7	63	3.3958	20.9545	0.4165	0.7624	0.3116	0.5568	0.1076
12.1846	1220	268671	0	63	    58	50.8996	-153.2933	0.9712	-0.0028	0.1527	-0.1828	2	63	-29.7376	-1.1192	23.6339	0.9575	-0.2759	-0.0727	-0.0430	3	63	-4.4400	-9.6552	2.0175	0.7500	0.6306	0.1733	0.0991	4	63	-50.1970	4.9383	-1.4490	0.5509	-0.8037	-0.1886	-0.1223	5	63	-26.8661	3.4383	1.7441	0.5747	-0.0589	0.8109	0.0936	6	63	3.6335	-12.7479	0.2604	0.6802	0.5520	0.4657	0.1258	7	63	3.3443	20.8400	0.3186	0.7623	0.3118	0.5569	0.1076
12.1946	1221	268891	0	63	    58	51.3579	-152.7446	0.9716	-0.0018	0.1512	-0.1819	2	63	-29.8014	-1.0823	23.6320	0.9574	-0.2763	-0.0723	-0.0430	3	63	-4.5314	-9.6703	2.0712	0.7502	0.6305	0.1727	0.0991	4	63	-50.2604	4.9328	-1.4255	0.5496	-0.8041	-0.1907	-0.1226	5	63	-26.9746	3.4472	1.7607	0.5744	-0.0582	0.8111	0.0937	6	63	3.5617	-12.7898	0.3382	0.6804	0.5527	0.4645	0.1258	7	63	3.3450	20.8719	0.3995	0.7625	0.3118	0.5566	0.1076
12.2046	1222	269111	0	63	    57	51.7619	-152.2131	0.9721	-0.0015	0.1494	-0.1810	2	63	-29.8015	-1.1025	23.6248	0.9576	-0.2759	-0.0714	-0.0428	3	63	-4.5128	-9.7266	2.0797	0.7498	0.6311	0.1723	0.0991	4	63	-50.3205	4.8671	-1.4084	0.5491	-0.8039	-0.1928	-0.1229	5	63	-27.0887	3.4260	1.7969	0.5737	-0.0597	0.8115	0.0936	6	63	3.5203	-12.8485	0.3343	0.6801	0.5538	0.4636	0.1258	7	63	3.3486	20.8857	0.3850	0.7621	0.3120	0.5570	0.1077
12.2146	1223	269332	0	63	    58	52.1964	-151.7797	0.9725	-0.0005	0.1474	-0.1804	2	63	-29.8525	-1.2912	23.4722	0.9577	-0.2756	-0.0710	-0.0427	3	63	-4.6578	-9.9100	1.9388	0.7498	0.6313	0.1715	0.0990	4	63	-50.4528	4.6411	-1.4978	0.5487	-0.8038	-0.1939	-0.1230	5	63	-27.1942	3.2650	1.7333	0.5731	-0.0626	0.8118	0.0933	6	63	3.4419	-13.0585	0.2113	0.6800	0.5548	0.4625	0.1258	7	63	3.2733	20.7569	0.3353	0.7623	0.3116	0.5570	0.1076
12.2246	1224	269552	0	63	    58	52.5022	-151.2741	0.9730	-0.0004	0.1455	-0.1794	2	63	-29.8170	-1.3760	23.4656	0.9578	-0.2753	-0.0704	-0.0426	3	63	-4.6390	-9.9768	1.9126	0.7495	0.6318	0.1713	0.0990	4	63	-50.4940	4.5119	-1.4804	0.5490	-0.8035	-0.1946	-0.1231	5	63	-27.2204	3.1997	1.7415	0.5719	-0.0670	0.8123	0.0928	6	63	3.4335	-13.1488	0.1434	0.6797	0.5559	0.4617	0.1258	7	63	3.3470	20.7168	0.3030	0.7618	0.3113	0.5578	0.1077
12.2346	1225	269773	0	63	    58	52.8196	-150.5911	0.9733	0.0006	0.1436	-0.1791	2	63								3	63	-4.7484	-9.9707	2.0207	0.7495	0.6321	0.1703	0.0989	4	63	-50.5262	4.5846	-1.3845	0.5497	-0.8036	-0.1924	-0.1228	5	63	-27.3575	3.2659	1.8317	0.5716	-0.0712	0.8122	0.0923	6	63	3.3460	-13.1382	0.2597	0.6799	0.5572	0.4598	0.1258	7	63	3.3406	20.8489	0.3948	0.7620	0.3107	0.5579	0.1076
12.2446	1226	269993	0	63	    58	53.1246	-150.0153	0.9737	0.0018	0.1419	-0.1784	2	63	-30.0061	-1.2230	23.7762	0.9576	-0.2758	-0.0713	-0.0428	3	63	-4.7269	-9.9495	1.9748	0.7495	0.6320	0.1702	0.0989	4	63	-50.4746	4.6117	-1.4111	0.5508	-0.8035	-0.1896	-0.1224	5	63	-27.2717	3.2971	1.8438	0.5710	-0.0759	0.8123	0.0917	6	63	3.3773	-13.1905	0.3040	0.6802	0.5579	0.4585	0.1257	7	63	3.3841	20.9335	0.4517	0.7626	0.3093	0.5579	0.1075
12.2546	1227	270213	0	63	    57	53.4729	-149.4373	0.9740	0.0033	0.1408	-0.1774	2	63	-30.1439	-1.1565	23.9539	0.9573	-0.2765	-0.0729	-0.0431	3	63	-4.6944	-9.8354	2.0466	0.7500	0.6313	0.1705	0.0989	4	63	-50.4027	4.7099	-1.3199	0.5518	-0.8036	-0.1866	-0.1221	5	63	-27.2491	3.3620	1.8925	0.5708	-0.0796	0.8121	0.0912	6	63	3.4218	-13.0799	0.4348	0.6808	0.5578	0.4579	0.1256	7	63	3.4258	21.0537	0.5473	0.7634	0.3078	0.5577	0.1073
12.2646	1228	270434	0	63	    58	53.7194	-148.9476	0.9745	0.0040	0.1384	-0.1768	2	63	-30.0326	-1.3475	23.4749	0.9577	-0.2755	-0.0716	-0.0428	3	63	-4.6886	-9.9496	1.8732	0.7494	0.6321	0.1704	0.0990	4	63	-50.4146	4.6512	-1.4665	0.5538	-0.8033	-0.1825	-0.1215	5	63	-27.2502	3.2448	1.7593	0.5707	-0.0818	0.8120	0.0910	6	63	3.3726	-13.2040	0.2422	0.6804	0.5587	0.4572	0.1256	7	63	3.4425	20.9776	0.3745	0.7632	0.3079	0.5579	0.1073
12.2746	1229	270654	0	63	    58	54.0205	-148.3861	0.9748	0.0055	0.1370	-0.1761	2	63	-30.1221	-1.4289	23.6225	0.9576	-0.2754	-0.0726	-0.0429	3	63	-4.7614	-10.0097	1.9464	0.7497	0.6319	0.1702	0.0989	4	63	-50.4379	4.6332	-1.4225	0.5548	-0.8035	-0.1785	-0.1211	5	63	-27.3081	3.2088	1.7485	0.5711	-0.0832	0.8116	0.0907	6	63	3.3714	-13.2357	0.2671	0.6807	0.5590	0.4565	0.1256	7	63	3.3760	20.9846	0.4834	0.7637	0.3070	0.5577	0.1071
12.2845	1230	270874	0	63	    58	54.2377	-147.8530	0.9751	0.0066	0.1353	-0.1754	2	63	-30.0617	-1.4732	23.3229	0.9579	-0.2745	-0.0728	-0.0428	3	63	-4.7449	-9.9998	1.9172	0.7495	0.6321	0.1700	0.0989	4	63	-50.3645	4.7381	-1.4715	0.5558	-0.8033	-0.1765	-0.1208	5	63	-27.2442	3.1879	1.7224	0.5708	-0.0844	0.8117	0.0906	6	63	3.3586	-13.3041	0.2652	0.6807	0.5599	0.4555	0.1255	7	63	3.4590	21.0042	0.4058	0.7634	0.3067	0.5583	0.1072
12.2945	1231	271094	0	63	    57	54.4235	-147.3525	0.9755	0.0070	0.1339	-0.1746	2	63	-30.1754	-1.3193	23.6134	0.9576	-0.2755	-0.0725	-0.0429	3	63	-4.8262	-9.9845	1.8536	0.7494	0.6323	0.1697	0.0989	4	63	-50.4173	4.7191	-1.4712	0.5562	-0.8034	-0.1753	-0.1206	5	63	-27.2494	3.1796	1.7106	0.5698	-0.0849	0.8123	0.0906	6	63	3.3297	-13.3116	0.2308	0.6804	0.5612	0.4542	0.1255	7	63	3.5138	21.0402	0.3404	0.7628	0.3060	0.5595	0.1073
12.3045	1232	271315	0	63	    58	54.5834	-146.8831	0.9757	0.0073	0.1327	-0.1741	2	63	-30.1492	-1.2531	23.9804	0.9576	-0.2758	-0.0714	-0.0428	3	63	-4.8286	-10.0404	1.8433	0.7491	0.6327	0.1695	0.0989	4	63	-50.4496	4.6847	-1.4280	0.5559	-0.8035	-0.1753	-0.1207	5	63	-27.2466	3.1595	1.8044	0.5691	-0.0842	0.8129	0.0908	6	63	3.2815	-13.4204	0.2557	0.6805	0.5626	0.4524	0.1255	7	63	3.4973	20.8957	0.4901	0.7626	0.3058	0.5599	0.1073
12.3145	1233	271535	0	63	    57	54.7567	-146.3888	0.9761	0.0084	0.1312	-0.1732	2	63	-30.0586	-1.2744	23.6009	0.9578	-0.2752	-0.0706	-0.0426	3	63	-4.9110	-10.0241	1.6996	0.7492	0.6326	0.1694	0.0989	4	63	-50.4390	4.6935	-1.5565	0.5554	-0.8037	-0.1761	-0.1208	5	63	-27.2077	3.1439	1.6993	0.5695	-0.0827	0.8127	0.0909	6	63	3.3264	-13.4375	0.1462	0.6808	0.5632	0.4512	0.1254	7	63	3.5665	20.9480	0.3964	0.7624	0.3042	0.5610	0.1072
12.3245	1234	271755	0	63	    57	54.9140	-145.7930	0.9764	0.0094	0.1301	-0.1723	2	63	-30.2271	-1.1480	23.8308	0.9574	-0.2765	-0.0713	-0.0429	3	63	-4.8601	-9.9148	1.7533	0.7491	0.6327	0.1696	0.0989	4	63	-50.4276	4.8579	-1.5400	0.5549	-0.8040	-0.1764	-0.1208	5	63	-27.2536	3.1905	1.7486	0.5702	-0.0805	0.8124	0.0912	6	63	3.3321	-13.4004	0.2590	0.6815	0.5640	0.4493	0.1253	7	63	3.6615	21.0204	0.5293	0.7626	0.3026	0.5616	0.1071
12.3345	1235	271976	0	63	    57	55.0855	-145.3287	0.9767	0.0109	0.1288	-0.1715	2	63	-30.2647	-1.3229	23.8628	0.9576	-0.2756	-0.0723	-0.0429	3	63	-4.8417	-9.9835	1.6807	0.7490	0.6328	0.1694	0.0989	4	63	-50.4045	4.8928	-1.6631	0.5547	-0.8048	-0.1734	-0.1206	5	63	-27.2738	3.2090	1.6739	0.5707	-0.0799	0.8122	0.0912	6	63	3.3469	-13.4823	0.2039	0.6824	0.5647	0.4470	0.1251	7	63	3.7010	20.9789	0.5457	0.7636	0.3006	0.5614	0.1068
12.3445	1236	272196	0	63	    57	55.2490	-144.9895	0.9769	0.0115	0.1276	-0.1708	2	63	-30.2343	-1.3858	23.6335	0.9577	-0.2754	-0.0711	-0.0427	3	63	-4.9123	-10.1335	1.5604	0.7488	0.6332	0.1691	0.0989	4	63	-50.4709	4.8628	-1.7543	0.5546	-0.8061	-0.1681	-0.1201	5	63	-27.2837	3.1051	1.5953	0.5696	-0.0798	0.8129	0.0913	6	63	3.3148	-13.6911	0.1348	0.6830	0.5665	0.4438	0.1249	7	63	3.7359	20.8401	0.5147	0.7636	0.2995	0.5620	0.1068
